0.7487500000000001,tensor(3.2891, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7481250000000003,tensor(3.2936, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7393750000000002,tensor(3.2973, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7437500000000001,tensor(3.2917, dtype=torch.float64, grad_fn=<AddBackward0>)
0.74,tensor(3.2984, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7425,tensor(3.2986, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7418750000000003,tensor(3.3036, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7406250000000003,tensor(3.3124, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7381250000000004,tensor(3.3219, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7337500000000002,tensor(3.3123, dtype=torch.float64, grad_fn=<AddBackward0>)
0.735625,tensor(3.3139, dtype=torch.float64, grad_fn=<AddBackward0>)
0.738125,tensor(3.3064, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7418750000000001,tensor(3.3050, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7400000000000001,tensor(3.3005, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7506249999999999,tensor(3.2878, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7456249999999999,tensor(3.2910, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7556250000000002,tensor(3.2895, dtype=torch.float64, grad_fn=<AddBackward0>)
0.76,tensor(3.2753, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7568750000000002,tensor(3.2808, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7625000000000001,tensor(3.2778, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7550000000000003,tensor(3.2752, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7562500000000002,tensor(3.2793, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7556250000000002,tensor(3.2846, dtype=torch.float64, grad_fn=<AddBackward0>)
0.75625,tensor(3.2905, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7512500000000001,tensor(3.2998, dtype=torch.float64, grad_fn=<AddBackward0>)
0.763125,tensor(3.2853, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7600000000000001,tensor(3.2726, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7581250000000002,tensor(3.2779, dtype=torch.float64, grad_fn=<AddBackward0>)
0.76375,tensor(3.2739, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7656250000000002,tensor(3.2754, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7749999999999999,tensor(3.2801, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7787499999999998,tensor(3.2729, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7837499999999998,tensor(3.2670, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7837499999999997,tensor(3.2625, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7806249999999998,tensor(3.2599, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7787499999999998,tensor(3.2634, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7775,tensor(3.2751, dtype=torch.float64, grad_fn=<AddBackward0>)
0.78125,tensor(3.2701, dtype=torch.float64, grad_fn=<AddBackward0>)
0.77875,tensor(3.2614, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7750000000000001,tensor(3.2596, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7681250000000003,tensor(3.2658, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7637500000000004,tensor(3.2790, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7656250000000002,tensor(3.2782, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7625000000000002,tensor(3.2832, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7681250000000001,tensor(3.2727, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7618749999999999,tensor(3.2800, dtype=torch.float64, grad_fn=<AddBackward0>)
0.761875,tensor(3.2704, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7518750000000002,tensor(3.2679, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7537500000000003,tensor(3.2623, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7525000000000003,tensor(3.2711, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7525000000000001,tensor(3.2650, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7575000000000002,tensor(3.2535, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7475000000000002,tensor(3.2600, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7468750000000002,tensor(3.2588, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7425000000000003,tensor(3.2714, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7456250000000002,tensor(3.2783, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7425,tensor(3.2972, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7443750000000002,tensor(3.3076, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7375000000000003,tensor(3.3251, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7356250000000004,tensor(3.3209, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7400000000000002,tensor(3.3179, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7318750000000002,tensor(3.3247, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7331250000000001,tensor(3.3174, dtype=torch.float64, grad_fn=<AddBackward0>)
0.74,tensor(3.3155, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7412500000000001,tensor(3.3142, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7393750000000001,tensor(3.3087, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7393750000000002,tensor(3.2995, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7393750000000002,tensor(3.2890, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7418750000000002,tensor(3.2815, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7443750000000001,tensor(3.2801, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7368750000000001,tensor(3.2923, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7368750000000002,tensor(3.2941, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7425000000000003,tensor(3.2940, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7350000000000003,tensor(3.2895, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7375000000000002,tensor(3.2963, dtype=torch.float64, grad_fn=<AddBackward0>)
0.740625,tensor(3.2872, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7424999999999999,tensor(3.2969, dtype=torch.float64, grad_fn=<AddBackward0>)
0.746875,tensor(3.3031, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7443750000000001,tensor(3.3051, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7387500000000001,tensor(3.3108, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7406250000000004,tensor(3.3076, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7425000000000004,tensor(3.3053, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7400000000000003,tensor(3.3085, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7475,tensor(3.3141, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7456249999999999,tensor(3.2987, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7468749999999998,tensor(3.3104, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7487500000000001,tensor(3.3012, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7450000000000001,tensor(3.3079, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7506250000000002,tensor(3.3116, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7525000000000001,tensor(3.3070, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7587500000000001,tensor(3.2952, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7625000000000001,tensor(3.2979, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7625000000000002,tensor(3.2893, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7618750000000002,tensor(3.2859, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7631250000000003,tensor(3.2904, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7556250000000003,tensor(3.2839, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7550000000000003,tensor(3.2917, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7531250000000003,tensor(3.2881, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7450000000000002,tensor(3.2911, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7506250000000002,tensor(3.2897, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7487500000000002,tensor(3.2882, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7418750000000004,tensor(3.2907, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7462500000000002,tensor(3.2997, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7475,tensor(3.3005, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7481249999999998,tensor(3.3047, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7574999999999998,tensor(3.3013, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7618749999999997,tensor(3.2881, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7674999999999997,tensor(3.2820, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7725,tensor(3.2740, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7675000000000001,tensor(3.2691, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7587500000000003,tensor(3.2816, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7631250000000003,tensor(3.2731, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7625000000000003,tensor(3.2642, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7562500000000003,tensor(3.2732, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7556250000000002,tensor(3.2654, dtype=torch.float64, grad_fn=<AddBackward0>)
0.753125,tensor(3.2733, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7499999999999999,tensor(3.2683, dtype=torch.float64, grad_fn=<AddBackward0>)
0.74625,tensor(3.2747, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7462500000000002,tensor(3.2740, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7518750000000001,tensor(3.2746, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7587500000000001,tensor(3.2702, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7543750000000002,tensor(3.2718, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7487500000000002,tensor(3.2841, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7468750000000002,tensor(3.2801, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7450000000000003,tensor(3.2847, dtype=torch.float64, grad_fn=<AddBackward0>)
0.749375,tensor(3.2825, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7487500000000001,tensor(3.2894, dtype=torch.float64, grad_fn=<AddBackward0>)
0.756875,tensor(3.2749, dtype=torch.float64, grad_fn=<AddBackward0>)
0.75875,tensor(3.2783, dtype=torch.float64, grad_fn=<AddBackward0>)
0.75625,tensor(3.2910, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7581250000000002,tensor(3.2918, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7581250000000002,tensor(3.2965, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7568750000000001,tensor(3.2907, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7631250000000002,tensor(3.2907, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7637500000000003,tensor(3.2971, dtype=torch.float64, grad_fn=<AddBackward0>)
0.75875,tensor(3.2982, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7600000000000001,tensor(3.2919, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7506250000000001,tensor(3.2999, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7518750000000002,tensor(3.3060, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7518750000000002,tensor(3.3050, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7543750000000001,tensor(3.2985, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7568750000000001,tensor(3.3008, dtype=torch.float64, grad_fn=<AddBackward0>)
0.761875,tensor(3.3067, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7531250000000003,tensor(3.2933, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7531250000000003,tensor(3.2799, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7543750000000002,tensor(3.2849, dtype=torch.float64, grad_fn=<AddBackward0>)
0.75,tensor(3.2995, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7581249999999999,tensor(3.2993, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7525000000000001,tensor(3.2947, dtype=torch.float64, grad_fn=<AddBackward0>)
0.753125,tensor(3.2853, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7518750000000001,tensor(3.2879, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7475000000000002,tensor(3.2883, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7493749999999999,tensor(3.2778, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7537499999999998,tensor(3.2915, dtype=torch.float64, grad_fn=<AddBackward0>)
0.753125,tensor(3.3027, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7506250000000002,tensor(3.2978, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7550000000000002,tensor(3.2953, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7462500000000003,tensor(3.3019, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7475000000000003,tensor(3.3015, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7475000000000003,tensor(3.3130, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7412500000000003,tensor(3.3183, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7431250000000003,tensor(3.3210, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7450000000000002,tensor(3.3187, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7481250000000002,tensor(3.3133, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7481250000000002,tensor(3.3152, dtype=torch.float64, grad_fn=<AddBackward0>)
0.75125,tensor(3.3059, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7481250000000002,tensor(3.3030, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7518750000000002,tensor(3.2987, dtype=torch.float64, grad_fn=<AddBackward0>)
0.759375,tensor(3.2898, dtype=torch.float64, grad_fn=<AddBackward0>)
0.76,tensor(3.2830, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7687499999999999,tensor(3.2760, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7749999999999999,tensor(3.2664, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7737499999999998,tensor(3.2782, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7731249999999998,tensor(3.2851, dtype=torch.float64, grad_fn=<AddBackward0>)
0.774375,tensor(3.2854, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7687500000000003,tensor(3.2959, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7687500000000004,tensor(3.2966, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7743750000000003,tensor(3.2900, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7681250000000002,tensor(3.2993, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7725000000000002,tensor(3.2946, dtype=torch.float64, grad_fn=<AddBackward0>)
0.77375,tensor(3.2932, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7762499999999999,tensor(3.2872, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7762499999999998,tensor(3.2780, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7799999999999999,tensor(3.2614, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7806249999999999,tensor(3.2552, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7781250000000001,tensor(3.2468, dtype=torch.float64, grad_fn=<AddBackward0>)
0.779375,tensor(3.2428, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7706250000000002,tensor(3.2497, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7712500000000002,tensor(3.2389, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7631250000000002,tensor(3.2430, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7606250000000002,tensor(3.2475, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7575000000000002,tensor(3.2514, dtype=torch.float64, grad_fn=<AddBackward0>)
0.755,tensor(3.2520, dtype=torch.float64, grad_fn=<AddBackward0>)
0.756875,tensor(3.2605, dtype=torch.float64, grad_fn=<AddBackward0>)
